"CategoryID","CategoryName"
29093,"Deptford Goth"
29094,"Orla Gartland"
29096,"Martina Stoessel"
29097,"Tonbandgerät"
29099,"Wolf People"
29106,"Dance Gavin Dance"
29107,"Bruno e Marrone"
29109,"BigCityBeats"
29112,"Feral Brood"
29113,"Eyes On Film"
29116,"Brian McFadden"
29122,"Mc Fitti"
29123,"Hannah Scott"
29124,"Drumcode"
29125,"Atri N'Assouf"
29126,"Akron/Family"
29127,"Hiatus Kaiyote"
29128,"Black"
29131,"Purling Hiss"
29136,"Carcass"
29139,"Jazzamor"
29141,"Caitlin Rose"
29142,"Dallas Arboretum Concerts"
29143,"James Skelly"
29144,"Shovels and Rope"
29145,"5 Seconds of Summer"
29146,"Lulu James"
29147,"Zebra Katz"
29149,"Chet Faker"
29150,"Say Lou Lou"
29153,"Room For Rent"
29156,"Mike Tramp"
29158,"East India Youth"
29159,"Alfie Mulroy"
29161,"Deep Vally"
29162,"Kishi Bashi"
29163,"Pete Roe"
29169,"Mittelalterspektakel"
29171,"Al Andalus Flamenco Nuevo"
29172,"The Record Producers"
29173,"Parquet Courts"
29181,"Os Paralamas do Sucesso"
29183,"Uner"
29188,"Melanie Pain"
29190,"24 Heures Electroniques"
29195,"Sir Sly"
29197,"Tyla J Pallas"
29198,"Atlantic Attraction"
29199,"De Nachtkerk"
29201,"Moon Duo"
29202,"Camera"
29204,"Most Wanted - Final showcase"
29206,"Jack Parow"
29207,"Today Is The Day"
29208,"Calmando Qual"
29209,"Artistic Raw"
29210,"Tiefschwarz"
29211,"Spindrift"
29212,"Lavinia Meijer"
29216,"By the Rivers"
29217,"Robert DeLong"
29218,"Night Engine"
29221,"De Raggende Manne"
29223,"Wardruna"
29226,"Itchy Feet"
29228,"Hermitage Green"
29229,"Joy Division Tribute"
29230,"Sunnyboys"
29232,"Goodgod Danceteria"
29233,"Vangelis"
29236,"The Defiled"
29237,"Claire"
29238,"Phildel"
29239,"Daughn Gibson"
29241,"Fabian von Wegen"
29244,"Golden Oldies BNN"
29247,"Aer"
29248,"Life Ball Party"
29249,"Amplifier"
29251,"Orchid"
29252,"Dawn Richard"
29253,"EDM CPH"
29254,"Autre Ne Veut"
29256,"Hang The Bastard"
29257,"Robin Stjernberg"
29260,"Na Ying"
29264,"Gleis 8"
29266,"John Fullbright"
29269,"Burns"
29270,"Israel & New Breed"
29273,"Roger Pabst"
29278,"Ostgut Ton"
29280,"Perfect"
29281,"The South"
29282,"The Rocket Summer"
29284,"Pissed Jeans"
29286,"Asian Kung Fu Generation"
29287,"Yohio"
29289,"Sylvain Sylvain"
29306,"Karl Jenkins"
29318,"Coasts"
29320,"Bad Dreams"
29321,"Peter Cetera"
29322,"Ney Matogrosso"
29323,"The Milk Carton Kids"
29324,"Jacco Gardner"
29325,"Hypnosis"
29326,"Bam Margera"
29333,"Ilaria Porceddu"
29334,"Salmo"
29340,"Mary Roos"
29341,"Mac DeMarco"
29342,"Weiter"
29344,"Take The Seven"
29345,"Caspian Sea"
29346,"The Ultimate Swedish House Experience"
29347,"Strand Of Oaks"
29348,"Fun Adults"
29368,"Junk Kouture"
29370,"Holly Williams"
29372,"Antje Duvekot"
29373,"Kat Edmonson"
29374,"Toseland"
29375,"George Maple"
29376,"Marc Kinchen"
29378,"Tentempies"
29379,"Leo the Lion"
29380,"Tom Staar"
29381,"Nekrogoblikon"
29382,"Woods"
29384,"Mozes and The First Born"
29385,"Slim Cessna's Auto Club"
29386,"BadBadNotGood"
29393,"Heffron Drive"
29397,"MMX"
29400,"Makeshift Innocence"
29402,"Pascal Finkenauer"
29404,"Diamond Velocity"
29405,"Max Prosa"
29407,"Patricia Sosa"
29412,"Hot Snakes"
29415,"Pixie Carnation"
29417,"The GazettE"
29419,"Connor Harris"
29420,"Cody Longo"
29421,"Janoskians"
29422,"Fauve"
29423,"Macarena Ramirez"
29424,"Fantasy"
29430,"The Barr Brothers"
29433,"Trinidad James"
29434,"The Duckworth Lewis Method"
29435,"Ethan Johns"
29436,"Bosnian Rainbows"
29437,"Melt Yourself Down"
29438,"Steve Hogarth"
29440,"Megaloh"
29441,"Tom Tom Club"
29442,"Husky Rescue"
29443,"You Am I"
29444,"Syrious Music - Charity Concert"
29445,"Maschiya Lake"
29446,"Mrs. Smit and the Boys from Brasil"
29447,"Liquicity"
29448,"Audio Adam"
29449,"Straf! met Wladiwostok"
29450,"Blue Hawaii"
29451,"Ronald Molendijk"
29454,"Christoff"
29455,"Health"
29456,"Lit"
29457,"Newsted"
29458,"ZZ Ward"
29460,"Paddy Casey"
29466,"Almdudler Trachtenpärchenball"
29467,"Patty Griffin"
29468,"Keyshia Cole"
29471,"Emmanuel Moire"
29473,"Mud Morganfield"
29477,"Samen voor Oranje"
29478,"The Veils"
29481,"Watch the Duck"
29486,"Jon Gomm"
29488,"Chelsea Light Moving"
29489,"Perfume"
29490,"Bastian Baker"
29492,"Ariana Grande"
29493,"Larissa Manoela"
29495,"Scheme"
29496,"Antarctic Monkeys"
29498,"Atlas Genius"
29499,"M O N E Y"
29501,"Crown The Empire"
29502,"Robbie Boyd"
29506,"Blue Ridge Music"
29507,"Mali Music"
29510,"Pixar in Concert"
29511,"Enrico Rava"
29514,"The Dream Syndicate"
29515,"Quadrophenia Night"
29518,"Cave Painting"
29520,"Carla Bruni"
29522,"Crazy Sexy Cool"
29526,"Pietro Galassi"
29532,"Utopia Reunion"
29533,"B.A.P."
29535,"Noddy Holder"
29536,"Gesaffelstein"
29537,"Papa"
29540,"Sandy Lam"
29550,"Die So Fluid"
29551,"The Heliocentrics"
29553,"Vienna Teng"
29558,"Ketito"
29562,"Cidade Negra"
29563,"Hundred Seventy Split"
29565,"Son of Dave"
29567,"Absolute Bowie"
29568,"Classical Season"
29569,"Idol"
29572,"Woodpigeon"
29573,"Heartless Bastards"
29575,"Brian Ray"
29577,"Eduardo Costa"
29578,"Modeselektor"
29581,"Echobelly"
29583,"Trailerpark"
29585,"Marcus Bonfanti"
29587,"Elvis The King"
29588,"Tom Lüneburger"
29597,"Temples"
29600,"Planet Hemp"
29601,"Wigan Pier"
29602,"Camel"
29604,"Daran"
29607,"Max Giesinger"
29608,"Icon Of Coil"
29610,"Six By Seven"
29613,"Cut Ribbons"
29615,"Emily's Army"
29618,"Jutty Ranx"
29624,"I Set The Sea On Fire"
29625,"Paul Kuhn Trio"
29627,"Stefanie Hertel"
29630,"Aiza Seguerra"
29631,"Simona Molinari"
29634,"Trace Bundy"
29635,"Churchill"
29636,"Arcturus"
29637,"The Temperance Movement"
29640,"The Dead Lay Waiting"
29641,"Youngblood Hawke"
29642,"Victoria Justice"
29643,"Thalia"
29647,"China Shop Bull"
29649,"Bingo Players"
29651,"Larry Miller"
29652,"Tich"
29656,"Eric Knight"
29658,"Evarose"
29660,"Sankeys"
29663,"In This Moment"
29664,"Geschwister Well"
29665,"The Weeks"
29666,"The Adicts"
29667,"The Blue Aeroplanes"
29668,"Texas Is The Reason"
29670,"Belfast Community Gospel Choir"
29671,"Danny Brown"
29672,"Charlotte Marin"
29673,"This Years Love"
29674,"StakeOut"
29675,"The Electric Soft Parade"
29676,"The New Mastersounds"
29677,"Kacey Musgraves"
29679,"J Roddy Walston And The Business"
29682,"Catfish and the Bottlemen"
29683,"Glass Animals"
29684,"The Valentine Brothers"
29685,"Moving Pictures"
29686,"Cruzada Metal"
29687,"Klovner i kamp"
29689,"Broken Hands"
29690,"Bella Thorne"
29691,"Showaddywaddy"
29693,"Mark Owen"
29696,"60's - Unchained and Live"
29697,"Twin Forks"
29698,"Goldheart Assembly"
29699,"The Detours"
29700,"Irie Révoltés"
29701,"Mikky Ekko"
29702,"Wavves"
29707,"The Other"
29708,"Last in Line"
29713,"Deerhoof"
29716,"Yasmine Hamdan"
29721,"Terry McDermott"
29722,"Bernard Fanning"
29724,"The Mend"
29726,"Chiara Galiazzo"
29729,"Big Black Delta"
29731,"Lau"
29736,"Nathan James"
29738,"93"
29752,"Biga Ranx"
29757,"Ginger Baker"
29762,"Bliss N Eso"
29764,"Beatrice Egli"
29766,"Torres"
29768,"Capital Cities"
29772,"Fuel Fandango"
29787,"Maitre Gim’s"
29799,"Summer Cem"
29803,"R5"
29806,"Leyla The Band"
29808,"Treves Blues Band"
29810,"Driving Dead Girl"
29820,"Nkule Dube"
29821,"Culture Beat"
29823,"La Tournée des Romantiques"
29825,"Josh Pyke"
29826,"Buma Dance Event"
29838,"One Ok Rock"
29839,"CSI"
29845,"Star Trek Live in Concert"
29846,"West Side Story"
29850,"Ken Ishii"
29851,"Majical Cloudz"
29856,"Bart Peeters"
29858,"Willy Chirino"
29861,"Lorenzo Monguzzi"
29862,"People in Praise"
29866,"Magic"
29879,"Alex Hepburn"
29891,"Lisa Wohlgemuth"
29893,"The European Pink Floyd Show"
29894,"Martha Reeves and The Vandellas"
29896,"Vista Chino"
29901,"Moreno"
29902,"Clementino"
29903,"Gue Pequeno"
29904,"Anton and Erin"
29905,"The Artist - Live in Concert"
29906,"Jingle Bell Christmas"
29914,"Nancy Ajram"
29919,"Mount Kimbie"
29920,"Olodum"
29928,"Bassekou Kouyate"
29931,"Rendez-Vous Avec Les Stars"
29933,"Mondo Marcio"
29935,"Maxim"
29950,"Jahmene Douglas"
29952,"Niels Geusebroek"
29958,"Prok & Fitch"
29959,"Blastema"
29961,"Telepathe"
29962,"FaltyDL"
29963,"The Rock n Roll Kamikazes"
29964,"Stubborn Heart"
29965,"Doctor P"
29966,"The Bellrays"
29967,"Mondo Generator"
29971,"Luminites"
29974,"Deproducers"
29976,"Chris Thile"
29977,"Bilal"
29981,"Yonderboi"
29982,"Ricardo Bielecki"
29989,"Axel Tony"
29990,"The Johnny Cash Roadshow"
29998,"Jörg Bausch"
29999,"Peppe Servillo"
30001,"James Bond Concert"
30002,"SWR1 Hitparade"
30005,"Harrison Craig"
30007,"Lulu Kennedy-Cairns"
30009,"Half Pint"
30010,"Color Tango"
30011,"Weekend"
30012,"Myron and E"
30013,"Timati"
30018,"Deutschlands größte Halloween Party"
30019,"Taro Hakase"
30021,"Tessa Rose Jackson"
30022,"Soul Sister Dance Revolution"
30024,"De Coronas"
30025,"Candybar Planet"
30026,"Tigran Hamasyan"
30027,"Cafe Tacvba"
30030,"Emma6"
30032,"Orianthi"
30034,"Joe Pug"
30047,"Jeremy Camp"
30050,"The Queen Extravaganza"
30051,"John Holt"
30059,"Zauber der Weihnacht"
30062,"Bandits and Friends"
30063,"Grand Jojo"
30064,"Spiritual Beggars"
30068,"Rasta Nation XL"
30070,"Sweatbox"
30071,"Steed"
30072,"White Hills"
30073,"David Lemaitre"
30074,"O Fino Da Bossa"
30075,"Fuzz"
30076,"Ewan Dobson"
30077,"Mister and Mississippi"
30083,"Se llama Copla"
30087,"Sonny Fortune"
30089,"Melanie De Biasio"
30090,"Soldout"
30092,"Stefanie Werger"
30093,"Voices of Musical Christmas"
30095,"Uwe Kröger"
30106,"Declan O'Rourke"
30122,"The Kissaway Trail"
30129,"David Gilmour"
30136,"Carlos Vives"
30138,"Chic Gamine"
30139,"Sebastian Ingrosso"
30140,"Mutya Keisha Siobhan"
30141,"Pupo"
30142,"Romina Power"
30143,"Milton Nascimento"
30146,"Duncan Dhu"
30148,"Mann Friday"
30154,"The-Dream"
30156,"Chance The Rapper"
30157,"Magic Arm"
30158,"Midsummer Madness"
30159,"Dondergrondse"
30160,"Tom Browne"
30172,"Balkan Beatz"
30175,"Fabolous"
30176,"Martirio"
30177,"De Romeo's"
30178,"Ben Van Looy"
30179,"Jeronimo"
30180,"BJ Scott"
30181,"Foy Vance"
30182,"Rocklegends in Concert"
30190,"Sacree Soiree"
30191,"Sterren Aan Zee"
30192,"Nacht Van De Schlagers"
30195,"Joseph Arthur"
30196,"Smith Westerns"
30197,"Soul Sensation"
30198,"The Charm The Fury"
30199,"Rod Picott"
30205,"Ilaiyaraaja"
30206,"Franco D'Andrea"
30208,"Is Tropical"
30212,"Sublime With Rome"
30213,"Three Blind Wolves"
30215,"Jo Harman"
30216,"Pink Faces"
30218,"Tairo"
30220,"MC Fit"
30230,"The Kilowatt Hour"
30237,"The Agonist"
30238,"Steel Pulse"
30239,"Great Minds"
30240,"Simon Phillips"
30243,"Sub Focus"
30244,"Moderat"
30255,"Pink Floyd Tribute"
30256,"Richard and Adam"
30260,"Alligatoah"
30268,"Sam Amidon"
30272,"Gladiator"
30276,"John Newman"
30282,"Luke Bryan"
30283,"Ashestoangels"
30286,"Deluxe"
30287,"Stupid Cupid"
30300,"West End Switched Off"
30301,"Bobby Crush"
30309,"Lance Butters"
30310,"Human Nature"
30311,"Summer In The City"
30317,"Virgin Records 40th Anniversary Celebrations"
30318,"Joe Camilleri"
30319,"Kate Ceberano"
30321,"Emblem3"
30324,"Sexy Zebras"
30327,"The Winery Dogs"
30331,"Richard Clapton"
30337,"Jay Park"
30341,"Lorde"
30343,"Wingenfelder"
30345,"Dead Letter Circus"
30352,"Phillip Phillips"
30353,"Florida Georgia Line"
30356,"Maya Jane Coles"
30357,"Crew Love"
30358,"Nina Kraviz"
30359,"Krystl"
30361,"Ladi6"
30362,"Half Moon Run"
30363,"letlive"
30364,"Washed Out"
30365,"Ben Kenney"
30367,"ADE"
30369,"William Tyler"
30370,"Well Hung Heart"
30371,"Stefan Schill"
30372,"Flavia Faas"
30373,"Eric Taylor"
30374,"Deer Trick"
30375,"Chano Dominguez Trio"
30376,"Polysics"
30377,"Greg Trooper"
30379,"Barbarossa"
30380,"Kanzlernacht"
30381,"Spectrals"
30382,"Small Black"
30383,"The Thermals"
30384,"Rozalen"
30385,"Isac Elliot"
30387,"Ticket To The Tropics"
30388,"Shugar"
30389,"Schlagersonntag"
30390,"Tiesto and Calvin Harris"
30391,"Compania Ana Morales"
30394,"N Sync"
30395,"Klangkarussell"
30396,"Deep Sea Arcade"
30402,"Barbara Clear"
30403,"Milky Chance"
30404,"Death To All"
30407,"Naughty Boy"
30412,"Chris Ayer"
30413,"Loreen"
30415,"Marten de Paepe"
30416,"The Sun Prophets"
30417,"Xenia Rubinos"
30419,"Momoiro Clover Z"
30420,"Lois Lane"
30421,"Nirvana of Noise"
30429,"Circus Maximus"
30430,"NU'EST"
30433,"Night Beats"
30435,"Ivy Quainoo"
30437,"Patent Ochsner"
30444,"The Vamps"
30445,"Almamegretta"
30447,"Ball Park Music"
30448,"Gemitaez"
30449,"Baskerville"
30450,"Bebe Winans"
30451,"DAAU"
30452,"Daryll-Ann"
30453,"Dirk Scheele"
30455,"Lake Street Dive"
30458,"Nicoletta"
30460,"Dimitri Vegas and Like Mike"
30461,"Pretty and Nice"
30463,"The Crazy Rockers"
30464,"Del Amitri"
30467,"Catherine Russell"
30468,"Leon Parker"
30469,"Medeski Martin and Wood"
30470,"Joe"
30471,"LIGHTS"
30475,"Bamboo"
30476,"Corduroy"
30477,"Da Lata"
30478,"The Impressions"
30480,"112"
30481,"Shane Filan"
30482,"Paper Beat Scissors"
30483,"Pentatonix"
30485,"Y-Titty"
30490,"Miami Horror"
30491,"Astrid North"
30492,"Willie Nile"
30493,"Karl Bartos"
30494,"Bollywood Night"
30495,"Anitta"
30496,"Alexandre Furnelle"
30497,"Mick Ralphs Blues Band"
30498,"Andres Suarez"
30499,"Egotrippi"
30500,"Drengen"
30502,"Maia Hirasawas"
30503,"Sofia Jannok"
30505,"Bridge School Benefit Concert"
30510,"I Am Legion"
30511,"Rokia Traore"
30512,"Maaike Ouboter"
30514,"Broken Twin"
30515,"Apollo Brown"
30516,"Asgeir"
30517,"Lightning Dust"
30518,"Endless Boogie"
30519,"DeafHeaven"
30520,"Protoje"
30521,"BackFire"
30524,"Solstafir"
30525,"Das Coen und Sander Fest"
30526,"Ladies of Soul"
30527,"New Politics"
30528,"Club Calotte"
30529,"Cazadores"
30535,"Autumn Falls"
30536,"Bryggerigangen Bluesband"
30537,"Emilie Nicolas"
30538,"Good Time Charlie"
30539,"Odd Nordstoga"
30540,"The Glenn Ambassadors Big Band"
30541,"Jan Eggum"
30542,"Het Kampioenschap van Brussel"
30545,"Petra Berger"
30546,"Montezuma"
30547,"Nederland Musicalland"
30548,"Marcel de Groot"
30549,"Chipahua"
30550,"Egil Olsen"
30551,"Jarboe"
30552,"John Olav Nilsen og Gjengen"
30553,"Levi Henriksen og Thomas Mårud"
30554,"OddPopp"
30555,"Oslo Ess"
30556,"Paal Flaata"
30558,"Razika"
30567,"Women of Soul"
30568,"Lori Meyers"
30569,"Money"
30570,"Lucius"
30571,"Tribute to Bob Marley"
30572,"The Benelux"
30573,"Trillium"
30574,"Bart Skils"
30576,"Pablo Lopez"
30577,"Life in Color"
30581,"Bert Jansch"
30582,"Barts Choir"
30583,"Tina Law"
30584,"Bobby Rydell"
30587,"Alcest"
30588,"Bugge Wesseltoft"
30589,"CLMD"
30590,"DJ Broiler"
30591,"Dverger"
30593,"Horebandet"
30594,"Lill Lidnfors"
30595,"Loveshack"
30596,"Lill Lindfors"
30597,"Raga Rockers"
30598,"Stage Dolls"
30599,"Valkyrien Allstars"
30603,"Pignoise"
30607,"Overload"
30609,"Liam Gallagher"
30613,"Toby Jepson"
30614,"Connan Mockasin"
30615,"Jason Falkner"
30616,"Steve Gadd"
30617,"We Love The 80's"
30618,"Shevils"
30619,"The Carburetors"
30620,"Violet Road"
30625,"The Concert That Never Was"
30626,"Dave Battah"
30627,"Nile Rodgers"
30628,"Lonely the Brave"
30630,"O Rappa"
30631,"Diogo Nogueira"
30632,"Almir Sater"
30635,"MxPx"
30643,"Midnight"
30644,"Dear Reader"
30645,"Windhand"
30646,"Kids of Adelaide"
30648,"Adolar"
30649,"Le Fly"
30650,"The Dear Hunter"
30651,"Matthew Perryman Jones"
30652,"Adel Tawil"
30655,"Mickey Avalon"
30656,"Django 3000"
30658,"U-Bahn Kontrollöre"
30659,"Cris Cosmo"
30660,"Der Fall Böse"
30661,"Equinoxx"
30662,"And The Band Played On"
30663,"Hunters & Collectors"
30664,"Flashforward"
30666,"Freestyle Maniacs"
30667,"Bliksem"
30668,"Sharron Levy"
30669,"The Screaming Jets"
30670,"The Platters"
30673,"Dragon"
30675,"Remember Shakti"
30677,"The Blades"
30678,"Lee Kernaghan"
30679,"Michael Prins"
30680,"Street & Stone"
30681,"Amenra"
30682,"ReVamp"
30683,"Israel Nash Gripka"
30684,"Jason Isbell"
30685,"Genius by Default"
30686,"Gizzelle"
30688,"Hans Unstern"
30689,"Kasalla"
30690,"Johannes Falk"
30691,"Rhino Bucket"
30692,"Luis Laserpower"
30693,"Solar Fake"
30694,"Kellner"
30697,"Helen Reddy"
30698,"Jenn Bostic"
30699,"Any Trouble"
30700,"ESG"
30701,"Dwele"
30703,"Superstars of Hip Hop"
30714,"XXlerator"
30715,"Witloof Bay"
30717,"Nádine"
30722,"Bondax"
30723,"Neutral Milk Hotel"
30724,"Volcano Choir"
30728,"Paco Renteria"
30729,"A Celebration of Music in Berkshire"
30730,"Giorgio Moroder"
30731,"So Happy in Paris"
30733,"Soja"
30734,"The Barry White Experience"
30737,"Graham Parker"
30740,"Arcangel"
30763,"Acca Dacca"
30765,"Pretty Lights"
30767,"Mo Ghra"
30768,"Ben Pearce"
30769,"Fitz and the Tantrums"
30770,"Red Bull Revolutions in Sound"
30771,"Forest Swords"
30772,"Jessy Lanza"
30773,"Linda Perhacs"
30774,"Dean Blunt"
30780,"Infinite"
30782,"Le Youth"
30798,"Izal"
30799,"Nicky Romero"
30809,"Wilkinson"
30810,"Bakermat"
30811,"Hoizer"
30812,"Eliza And The Bear"
30813,"Lil' Kim"
30820,"A Life Divided"
30824,"Julia Sheer"
30831,"Hagen Stoll"
30855,"In Hindsight"
30856,"Chibuku"
30858,"Banks"
30888,"Ashanti"
30889,"Megan Nicole"
30890,"The Classic Rock Show"
30894,"Martin Garrix"
30896,"Ken Double"
30898,"Beech"
30900,"Vance Joy"
30901,"Kaaris"
30904,"Don't Let Daddy Know"
30913,"Breach"
30929,"Eugenio Finardi"
30930,"Manoezoh"
30931,"Red"
30932,"The Reflektors"
30934,"Nelly"
30935,"Ram Records"
30948,"Judith Holofernes"
30949,"The Foundations"
30950,"No Blues"
30951,"The Browning"
30953,"Kadavar"
30959,"LONE"
30960,"Ben Prestage"
30961,"Danny Vera"
30962,"Chloe Charles"
30963,"Reveller"
30964,"Cortonville"
30965,"Rigter Live"
30966,"Virgil and the Accelerators"
30967,"Lifesigns"
30968,"Wisdom of Crowds"
30969,"The Crimson Projekct"
30970,"Shining (SWE)"
30972,"Bill Medley"
30973,"George Ezra"
30977,"Dawid Kwiatkowski"
30978,"Sylwia Grzeszczak"
30979,"SDP"
30981,"Zeno"
30982,"Maragold"
30983,"The Riverboat Gamblers"
30987,"Rovo"
30996,"Andy Jordan"
31021,"Gilles Peterson"
31067,"Coley"
31069,"Town of Saints"
31078,"Lord Of The Lost"
31079,"Rend Collective"
31080,"Thomas Azier"
31081,"Kerser"
31082,"Congo Natty"
31083,"King Khan and the Shrines"
31084,"Birds of Chicago"
31085,"Birdpen"
31086,"Mixmaster Morris"
31087,"Speedy Ortiz"
31089,"Dimitri Kneppers"
31093,"Benny Banks"
31098,"Danza Invisible"
31101,"McBusted"
31103,"Relight The Fire"
31104,"Chris Barber"
31108,"Kings of Swing"
31111,"The Billy Fury Years"
31112,"The Simon and Garfunkel Story"
31119,"The Elvis Years"
31121,"Mafalda Arnauth"
31124,"Borgore"
31131,"Shindy"
31132,"Coely"
31137,"Teesy"
31140,"Vanesa Martin"
31146,"Pete Tong"
31147,"Markus Schulz"
31149,"Joel Compass"
31150,"All Saints"
31154,"Hedley"
31155,"Classified"
31156,"Roy Wood"
31157,"Earl Sweatshirt"
31159,"Scorpion Child"
31177,"Vanessa Carlton"
31212,"Despacio"
31216,"Mark With a K"
31221,"The Fooo"
31222,"Josh Record"
31223,"Celebrate TV50"
31224,"Maria de Medeiros"
31229,"Deltron 3030"
31230,"Truckfighters"
31231,"Encore Amsterdam"
31232,"Marek Hemmann"
31233,"Miguel ORed"
31234,"Giant Tiger Hooch"
31235,"Kadebostany"
31236,"Vanilla Fudge"
31237,"Remember Phil and Gary"
31238,"Alax Carpani Band"
31239,"Antimatter"
31240,"Coeurs En Choeur"
31244,"Cats on Trees"
31256,"Jebroer"
31260,"Steve Cameron"
31273,"Girls Generation"
31274,"Warren"
31275,"Andreas Kümmert"
31277,"Dan Croll"
31280,"Karoline Kruger"
31281,"Gunhild Carling"
31291,"Taymir"
31294,"The Source"
31296,"Aino Venna"
31299,"Front 242"
31305,"RY X"
31306,"Showtek"
31308,"Neighbours & Torfisk"
31310,"Tupelo"
31311,"Jussi Lampela Nonet"
31312,"Micke Bjorklof and Blue Strip"
31315,"Vappubrunssi"
31316,"Terem Quartet"
31317,"Hermans Hermits"
31318,"Narum"
31321,"Baptist"
31322,"Bongo Botrako"
31326,"The English Beat"
31327,"The Sugarhill Gang"
31329,"Michael Learns to Rock"
31332,"Sam Bailey"
31333,"Clean Bandit"
31334,"Flosstradamus"
31337,"Elefantes"
31338,"Burning"
31343,"Mnozil Brass"
31344,"Radkey"
31346,"Bomba Estereo"
31347,"Ella Eyre"
31349,"Brody Dalle"
31350,"Blood Orange"
31351,"Hypnotic Brass Ensemble"
31352,"A Certain Ratio"
31353,"Joyce Sims"
31354,"John's Children"
31355,"Graham Day & the Forefathers"
31356,"Introducing"
31358,"Led Apple"
31376,"Thiaguinho"
31377,"Gorgon City"
31379,"Pankaj Udhas"
31380,"True Widow"
31381,"Jazmine Sullivan"
31382,"Klingande"
31404,"Beasto Blanco"
31405,"City Rocks"
31406,"Thumpers"
31412,"Brunori Sas"
31414,"Joris Voorn"
31419,"Duke Dumont"
31420,"Lagarto Amarillo"
31421,"Hunter Hayes"
31430,"Matt Nathanson"
31431,"Eskimo Callboy"
31432,"Marie Fredriksson"
31440,"Kaptn Peng"
31447,"Girugamesh"
31448,"The Rutles"
31449,"From Hackney to Hollywood"
31450,"Mashina Vremeni"
31451,"Alexander Gradsky"
31452,"Detroit - Bertrand Cantat & Pascal Humbert"
31459,"Jupiter"
31460,"Dynamic Duo"
31461,"JJ Lin"
31467,"Saliva"
31470,"Bonn Ole"
31472,"Saint Raymond"
31473,"Pharrell Williams"
31480,"Enrico Ruggeri"
31482,"Abraham Mateo"
31490,"Secret Garden"
31491,"Ive Mendes"
31495,"Noize MC"
31498,"Easter Reggae Showcase"
31499,"Maeckes"
31500,"Bohse Onkelz"
31501,"Darkside"
31510,"Rio"
31511,"Kendra Morris"
31513,"Irina Allegrova"
31514,"Schoolboy Q"
31516,"Kitaro"
31522,"American Authors"
31523,"Animal Jazz"
31526,"Loredana Berte"
31527,"Automatic Sam"
31528,"Bo Saris"
31529,"Paula Rojo"
31530,"Javier Gurruchaga"
31531,"James Holden"
31533,"Slowdive"
31534,"DJ Snake"
31536,"DVBBS"
31537,"Chronixx"
31539,"Latyrx"
31541,"Isabelle Ame"
31542,"Gibonni"
31543,"Cuca Roseta"
31544,"Michel de Hey"
31545,"De Nieuwe Wildernis in Concert"
31547,"Thee Silver Mt. Zion Memorial Orchestra"
31548,"Eraserheads"
31549,"Reza Sadeghi"
31552,"WDR 4 Kultnacht"
31554,"B4 Swaggelelissimo"
31556,"Justice Crew"
31557,"A Great Big World"
31558,"Blackstreet"
31560,"Soul and Funk Spectacular"
31562,"Benjamin Clementine"
31563,"Ben Ottewell"
31565,"Decade"
31567,"Matrix & Futurebound"
31573,"Mighty Oaks"
31574,"Mojinos Escozíos"
31577,"Royal Southern Brotherhood"
31579,"Ragheb Alama"
31582,"Miss Caffeina"
31583,"Thousand Foot Krutch"
31588,"Kaytranada"
31589,"The Lone Bellow"
31591,"Uncle Acid & The Deadbeats"
31592,"The Hard Way"
31595,"Carter The Unstoppable Sex Machine"
31598,"MC Hammer"
31600,"Bad Rabbits"
31601,"Onslaught"
31602,"Rosie Lowe"
31605,"Elyar Fox"
31607,"Heaven & Earth"
31609,"Hardcore4life"
31611,"SOHN"
31617,"Diljit Dosanjh"
31618,"Royal Blood"
31619,"John Smith"
31622,"The Broken Circle Breakdown Bluegrass Band"
31629,"Man or Astro-man"
31630,"Scott Stapp"
31632,"The Modfathers"
31633,"The Chainsmokers"
31634,"Wanting Qu"
31635,"Adje"
31642,"Graham Bonnet"
31643,"Röya Ayxan"
31644,"Sodagreen"
31646,"Route 94"
31647,"Dave Davies"
31650,"Blitz Kids"
31653,"Borgeous"
31656,"Juan Fernando Fonseca"
31658,"Sarah Harding"
31659,"Chloe Howl"
31660,"Hozier"
31661,"Invsn"
31663,"voXXclub"
31664,"G-Eazy"
31665,"Masaharu Fukuyama"
31667,"Courtney Love"
31672,"David Brent & Foregone Conclusion"
31673,"Energy God"
31675,"Justin Lo"
31676,"Terence Siufay"
31681,"Patti Russo"
31682,"Hot 8 Brass Band"
31683,"Hank Wangford"
31684,"The Handsome Family"
31686,"Fuse ODG"
31687,"Imam Baildi"
31688,"Arc Iris"
31689,"Allen Toussaint"
31690,"Aynur"
31691,"Dub Trio"
31692,"Jett Rebel"
31693,"Crystal Dream"
31694,"The Bruceband"
31695,"King of the World"
31696,"Devious"
31697,"Salisbury"
31701,"Penetration"
31704,"Beth"
31705,"The Dickies"
31709,"Epik High"
31710,"Lee Hi"
31711,"2NE1"
31712,"WINNER"
31714,"McAlmont and Butler"
31715,"Shinee"
31716,"Indio Solari"
31717,"Gareth Gates"
31719,"Feuerschwanz"
31722,"MKTO"
31723,"Tohoshinki"
31725,"Phoneys And The Freaks"
31727,"Redlight"
31729,"Starship"
31730,"Munhoz & Mariano"
31732,"Sarah Geronimo"
31735,"Mysterious"
31743,"Violent Femmes"
31744,"Leuk Dat Je D'r Bent Band"
31745,"Marcello"
31746,"Saskia Laroo Band"
31747,"Malcolm Holcombe"
