categoryID,categoryName,spotifyID,spotifyName,spotifyPopularity
30198,the charm the fury,1AaHt93G0EIiO4Bl4gaEC1,The Charm The Fury,29
30199,rod picott,1atMS0J5cRdPrX1ak8AOuL,Rod Picott,25
30205,ilaiyaraaja,3m49WVMU4zCkaVEKb8kFW7,Ilaiyaraaja,37
30206,franco d'andrea,7d3yjuXATtfpkDIk1bUp4M,Franco D'Andrea,20
30208,is tropical,148ujrGRexnhpqhRiw0rDi,Is Tropical,55
30212,sublime with rome,3XXrhkZKSGd3CUJQFnx5tQ,Sublime With Rome,62
30213,three blind wolves,5ePR2AuSNSUdUe9sCQDH0m,Three Blind Wolves,23
30215,jo harman,6ydZgJ9WCRguM0ZZRG8thk,Jo Harman,21
30218,tairo,3yTebTUCCcdO6f6RN7vVlY,Tairo,57
30220,mc fit,3Gu5OIkGz8hF11dAi8JwkR,Mc Fit,27
30237,the agonist,3NrGqWwh6dKk99v1UFqQak,The Agonist,52
30238,steel pulse,6UL7BodGc5iVmQGlMwHR0g,Steel Pulse,62
30239,great minds,1FRYercTve9gszoIb619JS,Great Minds,41
30240,simon phillips,6pPx8jYe1vzHuQea1st8Iy,Simon Phillips,45
30243,sub focus,0QaSiI5TLA4N7mcsdxShDO,Sub Focus,66
30244,moderat,2exkZbmNqMKnT8LRWuxWgy,Moderat,66
30255,pink floyd tribute,5pKQVNwnMv7XADWKMl5wmG,Pink Floyd Tribute,0
30256,richard and adam,2TdaPBiCkL9QpjOpjCkeBB,Richard & Adam,33
30260,alligatoah,0r0R5nIjDY04TfxRM10Bcb,Alligatoah,74
30268,sam amidon,6TTJ0xLPPNDyv4bXyukzU4,Sam Amidon,58
30272,gladiator,3OGz1M4pjoP8DDfMRcq7vR,Gladiator,28
30276,john newman,1ZbCjMsDQajspqaAvwHkji,John Newman,48
30282,luke bryan,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,87
30283,ashestoangels,2otJKtmYURQznFfKRHiixP,Ashestoangels,24
30286,deluxe,4EePV5BljRSXJnYww4d5Qa,Deluxe,57
30287,stupid cupid,74Upq5eE8dtwnSTdJGMu2T,Stupid Cupid,14
30301,bobby crush,1kLxTxvLnKZak57EkULePt,Bobby Crush,15
30309,lance butters,5fNCrHCBzuRdM8AbVajVh0,Lance Butters,66
30310,human nature,72BTmmAO3QfETWlFjwjfJ1,Human Nature,40
30318,joe camilleri,3nQfJAIgExUrOr9nDrq0WG,Joe Camilleri,22
30319,kate ceberano,6E4eoLJTZYyIC5cZVg6fDx,Kate Ceberano,29
30321,emblem3,1md9aYaJ6Qt1FHypXICB5V,Emblem3,60
30324,sexy zebras,2FN1YrHU65dhPZKl3GD7Vd,Sexy Zebras,37
30327,the winery dogs,0XQIFN6X5mD98c6gOSLtfJ,The Winery Dogs,51
30331,richard clapton,3M5nxyS3mmuFqHP2N4x5ZH,Richard Clapton,34
30337,jay park,4XDi67ZENZcbfKnvMnTYsI,Jay Park,58
30341,lorde,23XObzIZxcYGLsnhg99BYN,Lorde,23
30343,wingenfelder,0NBO36bCGzgbakg7sstlIq,Wingenfelder,26
30345,dead letter circus,3NW2VkBpoHFv327eSuH490,Dead Letter Circus,47
30352,phillip phillips,6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,71
30353,florida georgia line,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,85
30356,maya jane coles,6TshTCYwh9ySzOO6Jy4Ux2,Maya Jane Coles,57
30357,crew love,1w77rU2emE2mw6EesJCzsv,Crew Love,0
30358,nina kraviz,1oZmFNkGAT93yD1xX4vTRE,Nina Kraviz,48
30359,krystl,7eacKV5WqetV2IZTDrwKhi,Krystl,39
30361,ladi6,6zZvfMW6XSPQcIeIdjHccY,Ladi6,48
30362,half moon run,3ceQN2NVlLg1hgTzljDE4n,Half Moon Run,65
30363,letlive,5ACBALsFxT5Ab3gVe8yyPs,letlive.,53
30364,washed out,5juOkIIy18sFw9L30syt1Z,Washed Out,68
30367,ade,2K9jR1K4QUDbwP8WG5Px2r,Ade,48
30369,william tyler,3iexGtoBAyCUbxOKeru5py,William Tyler,39
30370,well hung heart,5sKmoYmd4xfemyKwnMy6BA,Well Hung Heart,20
30371,stefan schill,4FUQmdlVjiJ752Q8DhGQDY,Stefan Schill,11
30373,eric taylor,0kneYvHRhSRgG9baeYa3vo,Eric Taylor,3
30375,chano dominguez trio,4NLitiuCYw0AA6WivHIdgI,Chano Domínguez Trío,0
30376,polysics,3l4rRK7zL537twQBI967Bq,Polysics,24
30377,greg trooper,6AAyXEKT9A0KfVn1VwTFMx,Greg Trooper,33
30379,barbarossa,0PFIPS6QDUHj4ASJ541Pwq,Barbarossa,18
30381,spectrals,1Y2qbm6zaocQeJ9mnKI3dD,Spectrals,33
30382,small black,1J6xqDysFw6YiQ0vMvIKds,Small Black,54
30383,the thermals,4qAJ54O4V0W8SQcSz0bl1C,The Thermals,50
30384,rozalen,5soMpG6E6oApEiCZgrWeVz,Rozalén,60
30385,isac elliot,3aD9K1zaLQ3G7yp9XV5E4D,Isac Elliot,60
30388,shugar,3IRmZShGdw0AvPwVtr1j7T,Shugar,3
30394,n sync,6Ff53KvcvAj5U7Z1vojB5o,N Sync,74
30395,klangkarussell,041iTeoMIwXMlShuQPIVKo,Klangkarussell,71
30396,deep sea arcade,5fBnEhIZ8lVR8PDpwi7Qcn,Deep Sea Arcade,36
30402,barbara clear,2pgZdJmaMM0uTyj2J2ckZp,Barbara Clear,5
30403,milky chance,1hzfo8twXdOegF3xireCYs,Milky Chance,81
30407,naughty boy,1bT7m67vi78r2oqvxrP3X5,Naughty Boy,73
30412,chris ayer,2dLSvv3LuVtMdGeTwzgcTu,Chris Ayer,33
30413,loreen,49aaHxvAJ0tCh0F15OnwIl,Loreen,68
30415,marten de paepe,5tyOZvN2a2g5UaztFk3e9q,Marten De Paepe,4
30416,the sun prophets,2ODtljcd0KY7k3YtRHvHL8,The Sun Prophets,7
30417,xenia rubinos,17UUkxLWmRP5P47W5kwVVb,Xenia Rubinos,23
30419,momoiro clover z,3Zl0EsuYV23OgNw6WqGelN,Momoiro Clover Z,32
30420,lois lane,6XtqgoAYl2mXQhn9ZmDEdt,Lois Lane,33
30429,circus maximus,41nqenxXK5C20P3qgnW9j2,Circus Maximus,2
30430,nu'est,1iQfn1B8V25iQoolQakyAZ,NU'EST,4
30433,night beats,07dZirN9KFAGIHeBvSDfuO,Night Beats,42
30435,ivy quainoo,7wUvXN7DpyN99eIzMa9pcn,Ivy Quainoo,38
30437,patent ochsner,4Cfx9c45o8GigUIYzDie9B,Patent Ochsner,53
30444,the vamps,7gAppWoH7pcYmphCVTXkzs,The Vamps,74
30445,almamegretta,7qE9giF76uQ8UcFwlZhiP6,Almamegretta,39
30447,ball park music,1ououJVWgWsHWMYDLvT7sH,Ball Park Music,57
30449,baskerville,2gxrsV0XcFOF0GBsJQGW3E,Baskerville,31
30450,bebe winans,6D9xBdOOyGHqOam9OShAWl,Bebe Winans,47
30451,daau,7honYxaHEtUjeGH76C5j4I,Daau,12
30452,daryll-ann,671hK274ypvrV5RiWyxjk7,Daryll-Ann,28
30453,dirk scheele,6aYoZj5hriqO12UUSffEaA,Dirk Scheele,50
30455,lake street dive,3nuc29fYGlQbIrwh4yrNWd,Lake Street Dive,61
30458,nicoletta,1XspV6teuaJMwVq0QBXZA0,Nicoletta,33
30460,dimitri vegas and like mike,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,83
30461,pretty and nice,0XfQFvddH3kZTMczyxji4M,Pretty & Nice,24
30463,the crazy rockers,6CPjnkM1tP8T46PNyh8JhT,The Crazy Rockers,19
30464,del amitri,2Q4FnG5T6NTUcAAZwuMV5K,Del Amitri,55
30467,catherine russell,7j46Sze6UWb7p41IqcYFAp,Catherine Russell,38
30468,leon parker,3892cnPKekE4ptKhtds8lm,Leon Parker,22
30470,joe,3zTOe1BtyTkwNvYZOxXktX,Joe,71
30471,lights,6I0dJ6q33CuL6CDk1lBo57,Lights,47
30475,bamboo,3LlPW4dR5fb15HdtLawZdo,Bamboo,43
30476,corduroy,4ABvs5lSQ25f8fIJ1EHgyH,Corduroy,31
30477,da lata,4qjTbJHr1i0O0ViKgFgZqN,Da Lata,40
30478,the impressions,1b1N51wmSK0ckxFAMPSSHO,The Impressions,57
30480,112,7urq0VfqxEYEEiZUkebXT4,112,70
30481,shane filan,3Q2ya2vGeOhQ9CaF9wWNP6,Shane Filan,44
30482,paper beat scissors,6I8I02n4FnolurQC9cV4Cs,Paper Beat Scissors,27
30483,pentatonix,26AHtbjWKiwYzsoGoUZq53,Pentatonix,79
30485,y-titty,5u1eKNBYe0cZFuZTyjntoi,Y-Titty,49
30490,miami horror,0Z5pcmXDCKTrFWLnDChC37,Miami Horror,66
30491,astrid north,1f0GnflfhSYg3XML48qF7e,Astrid North,16
30492,willie nile,42chtGdwnAdG2TECndse7J,Willie Nile,33
30493,karl bartos,5tJ5CFnO4JQmLXaarEyHKt,Karl Bartos,25
30495,anitta,7FNnA9vBm6EKceENgCGRMb,Anitta,67
30496,alexandre furnelle,4MhzRxFe6Lddst0BD41IcG,Alexandre Furnelle Orchestra,0
30497,mick ralphs blues band,0KChGAEOJbJYoCp7SZEf4b,Mick Ralphs Blues Band,3
30498,andres suarez,1AaN24tRzIpDKK54IRtdIe,Andrés Suárez,66
30499,egotrippi,1RJkmcXtvDdyhfn2PbrZzQ,Egotrippi,53
30503,sofia jannok,61GJGvVkImL0wkfUQ5XuR8,Sofia Jannok,43
30510,i am legion,2wNMk7BiCiuO7hjGZPZYuJ,I Am Legion,42
30511,rokia traore,76StfyktxSR65KEvuwDLn6,Rokia Traore,23
30512,maaike ouboter,51jBhM2gW17sCGLI1eBkDn,Maaike Ouboter,60
30514,broken twin,4Y1f57EtKq7YF6DfftpopX,Broken Twin,47
30515,apollo brown,151BUVKmiB9rHDjIkgbeVE,Apollo Brown,59
30516,asgeir,3gV3QQnKCXbfweA4fSQcO8,Ásgeir,25
30517,lightning dust,3Uf1PaVWJ3cUp76AIzCcoO,Lightning Dust,34
30519,deafheaven,4XpPveeg7RuYS3CgLo75t9,Deafheaven,47
30520,protoje,7BGR8y1VZAWK2oR4zD9COr,Protoje,63
30524,solstafir,721C5U5rM8J0jjq6IQuSBK,Solstafir,47
30526,ladies of soul,5iCxLV7tMHPBf8GC9I2qmb,Ladies of Soul,45
30527,new politics,3RbyaF3Pq6iDUKNp04AIcU,New Politics,69
30529,cazadores,5JoDsl25XrEcJUklvnWpPb,Cazadores,31
30535,autumn falls,3qsBMosJfq5gPhVIZ4zK0W,Autumn Falls,4
30536,bryggerigangen bluesband,5ebATQxAP8A5oHgMoqCS4x,Bryggerigangen Bluesband,4
30537,emilie nicolas,4cXE1g28uYrIaUisUx5cJt,Emilie Nicolas,57
30538,good time charlie,6DxOW40H4D4jgX64w4eqOz,Good Time Charlie,20
30539,odd nordstoga,64zdCzD7lOFBTIpQBSH8Uv,Odd Nordstoga,54
30541,jan eggum,1QfTCSQTI4rrK027UaiSQ6,Jan Eggum,49
30545,petra berger,5R9MbfCSz54OIpSunDrGZw,Petra Berger,30
30546,montezuma,6tK3SeuCbZ29NznSEThLVZ,Montezuma,3
30548,marcel de groot,1ODOlb645fdLv99x5uzYkk,Marcel De Groot,23
30550,egil olsen,0LYIZEyUAb6X5c81Stz8pO,Egil Olsen,35
30551,jarboe,5cCzokwZSw5IRKcm7LpRbH,Jarboe,27
30554,oddpopp,2GODs7glonoTuFsGir3EC6,Oddpopp,3
30555,oslo ess,0uDxCS9qmxWJTWCSLAK8Rr,Oslo Ess,52
30556,paal flaata,3sZkoPYHQVctQhlUURqVf7,Paal Flaata,26
30558,razika,66PoNlsQYggJcJrCQAIvtU,Razika,53
30568,lori meyers,3mOsjj1MhocRVwOejIZlTi,Lori Meyers,62
30569,money,2Q13jBmo9llBTWdgnZMzyS,P-Money,44
30570,lucius,3BEDe8EDdli5CVmcetDvKm,Lucius,36
30572,the benelux,6YqSpAWL94wZupzAM2BGci,THE BENELUX,22
30573,trillium,6IpcyUEfghLmiHlJPOlSsB,Trillium,24
30574,bart skils,6iWBjg4b4ll4jLiParnWXT,Bart Skils,30
30576,pablo lopez,2Z27Rf3uPEW13vhgi9aSXE,Pablo Lopez,9
30581,bert jansch,1FqG6mhiJbhbMg43ohCT6D,Bert Jansch,46
30584,bobby rydell,4hJTgr1adnhIkhmD9jLzd6,Bobby Rydell,40
30587,alcest,0d5ZwMtCer8dQdOPAgWhe7,Alcest,48
30588,bugge wesseltoft,4p35pLn1lRgqoVVsnqNZEK,Bugge Wesseltoft,47
30589,clmd,7LiVklVR1325BIOqD9kykr,Clmd,57
30595,loveshack,1cqLXFTf2hoUrg3ENN6DI6,Loveshack,23
30596,lill lindfors,7CAcmPN2c4Tw70JQScmdwC,Lill Lindfors,52
30597,raga rockers,28ZDQf2XF8nAaPotggxfiS,Raga Rockers,50
30598,stage dolls,6H0YoV8pMik8ovVyM7aZ8m,Stage Dolls,48
30599,valkyrien allstars,4E1kp6gNDweuoJ7UIrTbgU,Valkyrien Allstars,39
30603,pignoise,21ttsUKZ3y2Hm6nduyvbAw,Pignoise,56
30607,overload,2RzU56VJE9evPo7qPcTSbz,Overload,2
30609,liam gallagher,1HwvzkMyfeKhtz4xqXHgA3,Liam Gallagher,23
30613,toby jepson,3APOQ4rvVsqTs2GXmKKlVP,Toby Jepson,7
30614,connan mockasin,247AfC9pLuqwgpH8Mo96oA,Connan Mockasin,54
30615,jason falkner,5DSSaD2HBvTDwGTsxLGjHb,Jason Falkner,30
30616,steve gadd,42zoEf7IcpDSvdQjcrSpHl,Steve Gadd,41
30618,shevils,02P3vCNXyOxWhsdYgcOV7v,Shevils,12
30619,the carburetors,7KQDCEtQTBAtcTJNgezwCD,The Carburetors,35
30620,violet road,7JOFYVy7f5TARIpiQHw5t7,Violet Road,47
30627,nile rodgers,3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,77
30628,lonely the brave,7Ks1xbMXEQjy9aQObTJdId,Lonely The Brave,60
30630,o rappa,1A5QJAC1vdhbhPE25Q0x0f,O Rappa,66
30631,diogo nogueira,57xRtfFlssbpntpRQOBodd,Diogo Nogueira,57
30632,almir sater,2JnNhPT0sQvhKOyLqDKRuP,Almir Sater,47
30635,mxpx,1cSpfa4Un4NCOzeOKgGtG9,MxPx,56
30643,midnight,72KyoXzp0NOQij6OcmZUxk,Midnight Oil,62
30644,dear reader,1MkKuWpTPwAoYVkSfXiWSp,Dear Reader,42
30645,windhand,6wE3e84Zg41JF04Z39i5wv,Windhand,37
30646,kids of adelaide,1n4X5jW8nSlsTGqk6rAZF2,Kids Of Adelaide,33
30648,adolar,66O5EyYHGk4rXFcqiDAVQK,Adolar,25
30649,le fly,4ZtBx6rfSEXaqAgUWjCip6,Le Fly,39
30650,the dear hunter,51lE580QM13Anmb3mK2j1e,The Dear Hunter,57
30651,matthew perryman jones,68524z8sd176IRenNb1Fjy,Matthew Perryman Jones,54
30652,adel tawil,3rZBkgoRHG8M9jQL0QPNMi,Adel Tawil,59
30655,mickey avalon,546WiMGysEqWZTzP8hJvB2,Mickey Avalon,56
30656,django 3000,5AHdaNzXDkWYesTyZv5v3Q,Django 3000,44
30659,cris cosmo,7cPPXrOkybJR84JuTO6bOK,Cris Cosmo,30
30661,equinoxx,2NBA9NLnYaguEStweBdLl2,Equinoxx,0
30663,hunters & collectors,7udwYystFcvYziV36ZIwuh,Hunters & Collectors,47
30667,bliksem,4jZbTkwJbgvIlni06HLNka,BLIKSEM,15
30668,sharron levy,3NRDrUvgMAQdEKP7q5gWgu,Sharron Levy,17
30669,the screaming jets,3vgQA38yGGMvn4DHjsVre5,The Screaming Jets,39
30670,the platters,6KWcxMWVNVIYbdOQyJtsSy,The Platters,60
30673,dragon,622HMYOaiqowUmcd5t3b7t,Dragon,45
30677,the blades,6f48VZV0A7Qmujauc1NMGQ,The Blades,22
30678,lee kernaghan,7rT5vCRSip37zugzc8KN4i,Lee Kernaghan,46
30679,michael prins,02uBraNVAgl8ue5bG8B87m,Michael Prins,55
30680,street & stone,0xWJzmSSi4sVzGEeiYzWBy,Street & Stone,8
30681,amenra,0N1jE1EIrhZjvQSfuLupUu,Amenra,34
30682,revamp,4LPznDHsWRPbEivBW6aYqv,ReVamp,43
30684,jason isbell,3Q8wgwyVVv0z4UEh1HB0KY,Jason Isbell,64
30688,hans unstern,7FLzK8cHzb8gzFN8K4F8hU,Hans Unstern,20
30689,kasalla,0fN3Kd9aGNr9lTzRFqih4S,Kasalla,50
30690,johannes falk,4t6GxUVm2A8paP6Xbp4xSr,Johannes Falk,34
30691,rhino bucket,1CsNPJxasYo9pJTmOK1yO8,Rhino Bucket,36
30692,luis laserpower,4ImIQcgCaHNdxz1SDMAtRb,Luis Laserpower,25
30693,solar fake,1ZJYzl0sevnazdNkEYsAOW,Solar Fake,35
30694,kellner,65YLcvWtqXDMRJE5dYW0ve,Kellner,21
30697,helen reddy,0Sq7oGrYEe0BDmb13wgjOO,Helen Reddy,48
30698,jenn bostic,0TK1H3VeQnZEczCCdzAvap,Jenn Bostic,41
30699,any trouble,5GdL3YywdzweoBs0So2wYM,Any Trouble,23
30700,esg,4EF5vIcCYKMM61oYOG2Tqa,ESG,42
30701,dwele,7u6LfVyYpEzMpHLL7jTyvU,Dwele,60
30715,witloof bay,3CUcNlvCPwltfG5tdzx2XJ,Witloof Bay,15
30722,bondax,4qobOrZpdUri80gScwsHfs,Bondax,65
30723,neutral milk hotel,2ooIqOf4X2uz4mMptXCtie,Neutral Milk Hotel,65
30724,volcano choir,6gAtOqhriLzOzb3Qqmg5kO,Volcano Choir,58
30728,paco renteria,1r9jhROxyoNzdAO9fD2N3F,Paco Rentería,24
30730,giorgio moroder,6jU2Tt13MmXYk0ZBv1KmfO,Giorgio Moroder,74
30733,soja,2vaWvC8suCFkRXejDOK7EE,SOJA,75
30737,graham parker,6c8INA1EQQe9TkukfEdiCA,Graham Parker,40
30740,arcangel,0tFLR2IJlrWQow9YuNhD2Y,Arcangel,64
30765,pretty lights,4iVhFmG8YCCEHANGeUUS9q,Pretty Lights,70
30767,mo ghra,3zdXnw70kvVYfGxcKUF8oM,Mo Ghra,0
30768,ben pearce,0mnlHIcYkz3TQQ07xiFwuz,Ben Pearce,62
30769,fitz and the tantrums,4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,72
30771,forest swords,2VarlUiM6Lw0SA7BvwVPRP,Forest Swords,42
30772,jessy lanza,4b99uGDv75xD1n2QHuPRDN,Jessy Lanza,51
30773,linda perhacs,1giPBWN0VDXGhXEIROGhvM,Linda Perhacs,38
30774,dean blunt,5CFSYjc0PAiQvndFjafabk,Dean Blunt,45
30780,infinite,6PVxT4rzzU07Ex07PwwDaO,Infinite,24
30782,le youth,1Zz6NBe8UIZjm88TvehFtx,LE YOUTH,68
30798,izal,2hazSY4Ef3aB9ATXW7F5w3,Izal,65
30799,nicky romero,5ChF3i92IPZHduM7jN3dpg,Nicky Romero,76
30809,wilkinson,6m8itYST9ADjBIYevXSb1r,Wilkinson,65
30810,bakermat,3MyFDtqB80WZvbtCZRsekM,Bakermat,72
30811,hoizer,3bOpjTLcKonl2bxQuolax2,Hoizer,21
30812,eliza and the bear,6jO0ArPsbU6gg4GehuCjoF,Eliza and the Bear,45
30813,lil' kim,5tth2a3v0sWwV1C7bApBdX,Lil' Kim,69
30820,a life divided,4wHdIaTVUorMdBaQlaVI9C,A Life Divided,36
30824,julia sheer,4jHWpUyRI2rzJVimtasEBF,Julia Sheer,59
30831,hagen stoll,1pwp2pntEW1nzhLpTGnkRW,Hagen Stoll,37
30855,in hindsight,4pDAeIt6BwXPThjvOSUp0c,In Hindsight,25
30856,chibuku,7MKc4KG8MH3PW62luT7uwZ,Chibuku,8
30858,banks,2xe8IXgCTpwHE3eA9hTs4n,Banks,78
30888,ashanti,5rkVyNGXEgeUqKkB5ccK83,Ashanti,74
30889,megan nicole,3OiVNeHkjQfnikmcBXbplT,Megan Nicole,63
30894,martin garrix,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,88
30898,beech,0cszg4kQfwQv5dxbpRcoTi,Beech,44
30900,vance joy,10exVja0key0uqUkk6LJRT,Vance Joy,85
30901,kaaris,1ntQKIMIgESKpKoNXVBvQg,Kaaris,66
30913,breach,0a9U8uUYw1NcBopOrksrq8,Breach,28
30929,eugenio finardi,4G7VHqcVjuXBTVsTkAfhZZ,Eugenio Finardi,46
30931,red,01crEa9G3pNpXZ5m7wuHOk,Red,69
30934,nelly,19wZU3oH9zXJc7BVS8g4zg,Nelly,28
30948,judith holofernes,5tnBvlSSCNHIWS5IvOlnE8,Judith Holofernes,34
30949,the foundations,4GITZM5LCR2KcdlgEOrNLD,The Foundations,63
30950,no blues,6j4ufFak1GgjYxzRDivcjS,No Blues,35
30951,the browning,4DSNcg40nf6T3eNAObq1Lo,The Browning,51
30953,kadavar,0FfuujZJUa7Z2JzhhiPI2z,Kadavar,45
30959,lone,5wZOrGWdg4hq7KIRMupJdI,Lone,51
30960,ben prestage,48ldoiCSVgQ8vYrdYMjQgv,Ben Prestage,28
30961,danny vera,1bObiFZkYu7IfzxVlAVj5x,Danny Vera,41
30962,chloe charles,5lLnF5UARhhtS0epxOFfAF,Chloe Charles,18
30963,reveller,7r20wumEOZn4e6e2h3Rhxi,Reveller,2
30966,virgil and the accelerators,1bXBowm4QU6givNZsMzBjw,Virgil & The Accelerators,23
30967,lifesigns,2Q7omIdZywisPglC9yZv6T,Lifesigns,14
30969,the crimson projekct,3bYnscUVC63go1E763zMbF,The Crimson ProjeKCt,16
30972,bill medley,1XE70WwxhnrXNAJYQQ9ygx,Bill Medley,62
30973,george ezra,2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,84
30977,dawid kwiatkowski,0hwjSlN7w3WWQY3mLdogAC,Dawid Kwiatkowski,38
30978,sylwia grzeszczak,2TRVhYMkHV4jwB92R3McaS,Sylwia Grzeszczak,49
30979,sdp,1EfwyuCzDQpCslZc8C9gkG,SDP,69
30981,zeno,5NFaLGqTXesUqpE3UpJq0y,Zeno,0
30982,maragold,71fTmrdHxlXrVkYHhPTcqy,Maragold,33
30987,rovo,2qZ6ysNx87m5VqGl58osSf,Rovo,15
30996,andy jordan,2vRJ5UH6nfm83H1stvQbCj,Andy Jordan,38
31021,gilles peterson,4fH73bVIwM24QrBqjTrhAA,Gilles Peterson,14
31067,coley,2dUxmmXzkWxxSfhZUQEOGE,Coley,2
31069,town of saints,19qW0W9tsxvQVVBAtFn9bN,Town of Saints,34
31078,lord of the lost,28eLrVsohdXynlnIzQ2VvI,Lord Of The Lost,45
31079,rend collective,11Y54BxlxC3UIAUkU2eadQ,Rend Collective,64
31080,thomas azier,6AE7CSJUwDMnTXV4yKVLLv,Thomas Azier,49
31081,kerser,6aZHwfhoXFdJJvZdijsmy7,Kerser,49
31082,congo natty,1NngQUSMHaauD7UjKuaH2W,Congo Natty,49
31084,birds of chicago,2nyv8yYjMSkvUr9OwEQhVf,Birds of Chicago,27
31085,birdpen,6a9MPuXEOXow1OPZ3b7eR7,BirdPen,29
31086,mixmaster morris,4YuO08xFlO9FYWKC73zov9,Mixmaster Morris,17
31087,speedy ortiz,6YHfq8Pg3lZPo1u0PaQ8ob,Speedy Ortiz,53
31089,dimitri kneppers,68VfKZrp4uKOtSPw0CWuRy,Dimitri Kneppers,5
31093,benny banks,6VkIVwkujaxm1wSNdhjUrg,Benny Banks,38
31098,danza invisible,1MK9J20Op7jFgUDbLiy6m2,Danza Invisible,50
31101,mcbusted,2NDGonCrYiVvzoaQCVFPmF,McBusted,61
31104,chris barber,22La2Rm0bDntXkMXGhNQgU,Chris Barber,41
31108,kings of swing,1oS7wscg9v1YdeMTbPqjM6,Kings Of Swing,1
31121,mafalda arnauth,3hRiXeQ4JA8XbQzxtZztOB,Mafalda Arnauth,27
31124,borgore,7u160I5qtBYZTQMLEIJmyz,Borgore,71
31131,shindy,16Ln5rQ8brsOoiXJdt7Jye,Shindy,13
31132,coely,2DzbXUAn0DiYqcgu2wDfaf,Coely,30
31137,teesy,0nSloWzkGWXwj1v8nOI0Ma,Teesy,59
31140,vanesa martin,5kSJMVPcTITrSZxTrHllVN,Vanesa Martín,68
31146,pete tong,6n1t55WMsSIUFHrAL4mUsB,Pete Tong,44
31147,markus schulz,6OO0PboZcIWUWL7j2IyeoL,Markus Schulz,62
31149,joel compass,6STLLF8rIkI1bbWcqD3gKx,Joel Compass,48
31150,all saints,5TDVKqW9uhqGjwwwKGuma4,All Saints,61
31154,hedley,6Shas1ACrMl25XHgTrzxeo,Hedley,57
31155,classified,7t6GsqGAwrj1kwYbvNX0hN,Classified,62
31156,roy wood,52qIEkVQA2MzMZKtIEuWAf,Roy Wood,26
31157,earl sweatshirt,3A5tHz1SfngyOZM2gItYKu,Earl Sweatshirt,75
31159,scorpion child,4unllJ7RMbdpBbTELvKwys,Scorpion Child,28
31177,vanessa carlton,5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,70
31212,despacio,1unJ1wST4ONQ6u35WxODGE,Espacio Despacio,0
31216,mark with a k,4OPaH4YIqua9DUnI7t0fOQ,Mark With a K,46
31222,josh record,6SX3hY3ksMNOUCvF7OI1nl,Josh Record,54
31224,maria de medeiros,31p3aGf26542QHKLWHBkWJ,Maria De Medeiros,26
31229,deltron 3030,2efzHZrUGhawnSOTpyAHOQ,Deltron 3030,56
31230,truckfighters,5X1eZAEqHcO5lYy7tgjw5h,Truckfighters,49
31232,marek hemmann,7tL5UmgvPx6TqKyf0Sjjw6,Marek Hemmann,58
31234,giant tiger hooch,0pV1akmzOW4cBa6oX4M0BZ,Giant Tiger Hooch,10
31235,kadebostany,3IVrpJxHeUFoYP4H6bxg57,Kadebostany,62
31236,vanilla fudge,0vIMq3W8V63uR4Ymgm2pF1,Vanilla Fudge,42
31239,antimatter,4WAp3G86m2TnlEDVOPHknP,Antimatter,0
31244,cats on trees,3Dcckn2A8PXmu8zLpMuO3B,Cats On Trees,56
31256,jebroer,7jp5R1aY7kmwBYX3jIu9yk,Jebroer,61
31260,steve cameron,3wtwekuWcZfOjX8YBahwUd,Steve Cameron,3
31273,girls generation,0Sadg1vgvaPqGTOjxu0N6c,Girls' Generation,66
31274,warren,2B4ZHz4QDWJTXPFPgO5peE,Warren G,69
31277,dan croll,5Rr15NSbi1Xjno1AEP9u21,Dan Croll,66
31280,karoline kruger,2Y2lJvGNGi4b2Bnikx4Onm,Karoline Krüger,29
31281,gunhild carling,4U3wb0z7BUtP0n2ZWdEOrT,Gunhild Carling,27
31291,taymir,1BCaIoryDOV92QQa8pvpfJ,Taymir,39
31294,the source,25EAVXsff9L7LHy7UIsPbR,The Source,43
31296,aino venna,15EMEmAIgv6QekK9KH3UyQ,Aino Venna,39
31299,front 242,2tyMOS8xKREgpEwHnLc6EX,Front 242,47
31305,ry x,2KjAo6wVc9d2WcxdxSArpV,RY X,64
31306,showtek,3gk0OYeLFWYupGFRHqLSR7,Showtek,80
31310,tupelo,4Jp2ixgK1d8GOsszltApcL,Tupelo,21
31312,micke bjorklof and blue strip,7GV2VEXt5ZBamINJk2pelp,Micke Bjorklof & Blue Strip,8
31316,terem quartet,4kw2DTECz2yvB4grXzkZAC,Terem-Quartet,7
31317,hermans hermits,48YxSlb23RAaCd4RyHcV9V,Herman's Hermits,57
31318,narum,6r2dDOJwJMfAdt9kPcQc4b,Narum,32
31321,baptist,4ssBM1uEXlNcZewDBbeQJJ,Baptist,6
31322,bongo botrako,6XcqNunmoXrhbq6rAYgFxJ,Bongo Botrako,53
31326,the english beat,1eVEVL20zNLcGrPDOR691N,The English Beat,48
